"No.","Time","Source","Destination","Protocol","Length","Info"
"20","0.197362","17.248.221.69","192.168.219.118","TCP","1514","443  >  54505 [ACK] Seq=4118 Ack=2292 Win=71680 Len=1448 TSval=3266611341 TSecr=3868704815 [TCP PDU reassembled in 22]"
"21","0.198605","17.248.221.69","192.168.219.118","TCP","1514","443  >  54505 [PSH, ACK] Seq=5566 Ack=2292 Win=71680 Len=1448 TSval=3266611341 TSecr=3868704815 [TCP PDU reassembled in 22]"
"22","0.198607","17.248.221.69","192.168.219.118","TLSv1.3","759","Application Data"
"23","0.198958","192.168.219.118","17.248.221.69","TCP","66","54505  >  443 [ACK] Seq=2292 Ack=7707 Win=127488 Len=0 TSval=3868704871 TSecr=3266611341"
"24","0.198961","192.168.219.118","17.248.221.69","TCP","66","[TCP Window Update] 54505  >  443 [ACK] Seq=2292 Ack=7707 Win=131072 Len=0 TSval=3868704871 TSecr=3266611341"
"25","0.689499","192.168.219.118","1.214.68.2","DNS","89","Standard query 0x6f21 HTTPS clientservices.googleapis.com"
"26","0.689588","192.168.219.118","1.214.68.2","DNS","89","Standard query 0x3d15 A clientservices.googleapis.com"
"27","0.692089","192.168.219.118","1.214.68.2","DNS","78","Standard query 0x79e1 HTTPS www.googleapis.com"
"28","0.692125","192.168.219.118","1.214.68.2","DNS","78","Standard query 0xf59f A www.googleapis.com"
"29","0.700193","192.168.219.118","1.214.68.2","DNS","74","Standard query 0xcb1c HTTPS www.google.com"
"30","0.700230","192.168.219.118","1.214.68.2","DNS","74","Standard query 0x0206 A www.google.com"
"31","0.701757","192.168.219.118","1.214.68.2","DNS","79","Standard query 0xe261 HTTPS accounts.google.com"
"32","0.701801","192.168.219.118","1.214.68.2","DNS","79","Standard query 0x2044 A accounts.google.com"
"33","0.702869","192.168.219.118","1.214.68.2","DNS","79","Standard query 0xcfc5 HTTPS accounts.google.com"
"34","0.702897","192.168.219.118","1.214.68.2","DNS","79","Standard query 0x5986 A accounts.google.com"
"35","0.704522","1.214.68.2","192.168.219.118","DNS","146","Standard query response 0x6f21 HTTPS clientservices.googleapis.com SOA ns1.google.com"
"36","0.705072","1.214.68.2","192.168.219.118","DNS","105","Standard query response 0x3d15 A clientservices.googleapis.com A 142.250.76.227"
"37","0.705538","192.168.219.118","142.250.76.227","TCP","78","49671  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=890959204 TSecr=0 SACK_PERM"
"38","0.705876","1.214.68.2","192.168.219.118","DNS","334","Standard query response 0xf59f A www.googleapis.com A 142.250.71.170 A 142.250.199.202 A 142.250.197.138 A 142.250.196.234 A 142.250.76.10 A 142.250.197.202 A 142.250.197.10 A 142.250.197.234 A 142.250.76.234 A 142.250.197.170 A 142.250.197.42 A 142.250.197.106 A 142.250.199.234 A 142.250.197.74 A 142.250.71.138 A 142.250.198.202"
"39","0.707392","1.214.68.2","192.168.219.118","DNS","135","Standard query response 0x79e1 HTTPS www.googleapis.com SOA ns1.google.com"
"40","0.707791","192.168.219.118","142.250.71.170","TCP","78","49672  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2438317323 TSecr=0 SACK_PERM"
"41","0.713048","1.214.68.2","192.168.219.118","DNS","129","Standard query response 0xe261 HTTPS accounts.google.com SOA ns1.google.com"
"42","0.713049","1.214.68.2","192.168.219.118","DNS","90","Standard query response 0x0206 A www.google.com A 142.250.197.4"
"43","0.713050","1.214.68.2","192.168.219.118","DNS","99","Standard query response 0xcb1c HTTPS www.google.com HTTPS"
"44","0.713110","192.168.219.118","1.214.68.2","ICMP","70","Destination unreachable (Port unreachable)"
"45","0.713590","1.214.68.2","192.168.219.118","DNS","95","Standard query response 0x2044 A accounts.google.com A 74.125.204.84"
"46","0.713624","192.168.219.118","1.214.68.2","ICMP","70","Destination unreachable (Port unreachable)"
"47","0.713636","192.168.219.118","142.250.197.4","TCP","78","49673  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2538773910 TSecr=0 SACK_PERM"
"48","0.714774","1.214.68.2","192.168.219.118","DNS","95","Standard query response 0x5986 A accounts.google.com A 142.251.170.84"
"49","0.714776","1.214.68.2","192.168.219.118","DNS","129","Standard query response 0xcfc5 HTTPS accounts.google.com SOA ns1.google.com"
"50","0.714992","192.168.219.118","142.251.170.84","TCP","78","49674  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=4042311682 TSecr=0 SACK_PERM"
"51","0.752057","142.250.76.227","192.168.219.118","TCP","74","443  >  49671 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=885837926 TSecr=890959204 WS=256"
"52","0.752144","192.168.219.118","142.250.76.227","TCP","66","49671  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=0 TSval=890959251 TSecr=885837926"
"53","0.752587","192.168.219.118","142.250.76.227","TCP","1466","49671  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=1400 TSval=890959252 TSecr=885837926 [TCP PDU reassembled in 54]"
"54","0.752596","192.168.219.118","142.250.76.227","TLSv1.3","501","Client Hello (SNI=clientservices.googleapis.com)"
"55","0.756788","192.168.219.118","142.250.197.4","TCP","78","49675  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=3682090168 TSecr=0 SACK_PERM"
"56","0.774580","142.250.71.170","192.168.219.118","TCP","74","443  >  49672 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=382833528 TSecr=2438317323 WS=256"
"57","0.774663","192.168.219.118","142.250.71.170","TCP","66","49672  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=0 TSval=2438317390 TSecr=382833528"
"58","0.775017","192.168.219.118","142.250.71.170","TCP","1466","49672  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=1400 TSval=2438317390 TSecr=382833528 [TCP PDU reassembled in 59]"
"59","0.775026","192.168.219.118","142.250.71.170","TLSv1.3","394","Client Hello (SNI=www.googleapis.com)"
"60","0.776365","142.251.170.84","192.168.219.118","TCP","74","443  >  49674 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=1277396506 TSecr=4042311682 WS=256"
"61","0.776436","192.168.219.118","142.251.170.84","TCP","66","49674  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=0 TSval=4042311743 TSecr=1277396506"
"62","0.776731","192.168.219.118","142.251.170.84","TCP","1466","49674  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=1400 TSval=4042311744 TSecr=1277396506 [TCP PDU reassembled in 63]"
"63","0.776738","192.168.219.118","142.251.170.84","TLSv1.3","427","Client Hello (SNI=accounts.google.com)"
"64","0.781356","142.250.197.4","192.168.219.118","TCP","74","443  >  49673 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=4094245229 TSecr=2538773910 WS=256"
"65","0.781435","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=0 TSval=2538773977 TSecr=4094245229"
"66","0.781775","192.168.219.118","142.250.197.4","TCP","1466","49673  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=1400 TSval=2538773978 TSecr=4094245229 [TCP PDU reassembled in 67]"
"67","0.781784","192.168.219.118","142.250.197.4","TLSv1.3","454","Client Hello (SNI=www.google.com)"
"68","0.798937","142.250.76.227","192.168.219.118","TCP","66","443  >  49671 [ACK] Seq=1 Ack=1836 Win=267008 Len=0 TSval=885837974 TSecr=890959252"
"69","0.817512","142.250.76.227","192.168.219.118","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"70","0.817514","142.250.76.227","192.168.219.118","TCP","1466","443  >  49671 [PSH, ACK] Seq=1401 Ack=1836 Win=267008 Len=1400 TSval=885837991 TSecr=890959252 [TCP PDU reassembled in 72]"
"71","0.817515","142.250.76.227","192.168.219.118","TCP","1466","443  >  49671 [ACK] Seq=2801 Ack=1836 Win=267008 Len=1400 TSval=885837991 TSecr=890959252 [TCP PDU reassembled in 72]"
"72","0.817515","142.250.76.227","192.168.219.118","TLSv1.3","321","Application Data"
"73","0.817576","192.168.219.118","142.250.76.227","TCP","66","49671  >  443 [ACK] Seq=1836 Ack=4456 Win=127232 Len=0 TSval=890959317 TSecr=885837991"
"74","0.817632","192.168.219.118","142.250.76.227","TCP","66","[TCP Window Update] 49671  >  443 [ACK] Seq=1836 Ack=4456 Win=131072 Len=0 TSval=890959317 TSecr=885837991"
"75","0.818354","192.168.219.118","142.250.76.227","TLSv1.3","140","Change Cipher Spec, Application Data"
"76","0.818482","192.168.219.118","142.250.76.227","TLSv1.3","158","Application Data"
"77","0.818616","192.168.219.118","142.250.76.227","TLSv1.3","418","Application Data"
"78","0.824851","142.250.197.4","192.168.219.118","TCP","74","443  >  49675 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=1882081885 TSecr=3682090168 WS=256"
"79","0.824930","192.168.219.118","142.250.197.4","TCP","66","49675  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=0 TSval=3682090236 TSecr=1882081885"
"80","0.825036","192.168.219.118","142.250.197.4","TCP","1466","49675  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=1400 TSval=3682090236 TSecr=1882081885 [TCP PDU reassembled in 81]"
"81","0.825040","192.168.219.118","142.250.197.4","TLSv1.3","390","Client Hello (SNI=www.google.com)"
"82","0.838633","142.251.170.84","192.168.219.118","TCP","66","443  >  49674 [ACK] Seq=1 Ack=1762 Win=267264 Len=0 TSval=1277396569 TSecr=4042311744"
"83","0.838635","142.251.170.84","192.168.219.118","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"84","0.838776","192.168.219.118","142.251.170.84","TCP","66","49674  >  443 [ACK] Seq=1762 Ack=1401 Win=130304 Len=0 TSval=4042311806 TSecr=1277396569"
"85","0.838824","142.251.170.84","192.168.219.118","TCP","1466","443  >  49674 [PSH, ACK] Seq=1401 Ack=1762 Win=267264 Len=1400 TSval=1277396569 TSecr=4042311744 [TCP PDU reassembled in 86]"
"86","0.838827","142.251.170.84","192.168.219.118","TLSv1.3","1351","Application Data"
"87","0.838905","192.168.219.118","142.251.170.84","TCP","66","49674  >  443 [ACK] Seq=1762 Ack=4086 Win=128448 Len=0 TSval=4042311806 TSecr=1277396569"
"88","0.839512","192.168.219.118","142.251.170.84","TLSv1.3","140","Change Cipher Spec, Application Data"
"89","0.839584","192.168.219.118","142.251.170.84","TLSv1.3","158","Application Data"
"90","0.839655","192.168.219.118","142.251.170.84","TCP","1466","49674  >  443 [ACK] Seq=1928 Ack=4086 Win=131072 Len=1400 TSval=4042311807 TSecr=1277396569 [TCP PDU reassembled in 91]"
"91","0.839658","192.168.219.118","142.251.170.84","TLSv1.3","1339","Application Data"
"92","0.839669","192.168.219.118","142.251.170.84","TLSv1.3","98","Application Data"
"93","0.841473","142.250.71.170","192.168.219.118","TCP","66","443  >  49672 [ACK] Seq=1 Ack=1729 Win=267264 Len=0 TSval=382833596 TSecr=2438317390"
"94","0.848426","142.250.197.4","192.168.219.118","TCP","66","443  >  49673 [ACK] Seq=1 Ack=1789 Win=267264 Len=0 TSval=4094245297 TSecr=2538773978"
"95","0.861049","142.250.197.4","192.168.219.118","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"96","0.861050","142.250.197.4","192.168.219.118","TCP","1466","443  >  49673 [PSH, ACK] Seq=1401 Ack=1789 Win=267264 Len=1400 TSval=4094245310 TSecr=2538773978 [TCP PDU reassembled in 97]"
"97","0.861051","142.250.197.4","192.168.219.118","TLSv1.3","1342","Application Data"
"98","0.861104","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=1789 Ack=4077 Win=127616 Len=0 TSval=2538774057 TSecr=4094245310"
"99","0.861156","192.168.219.118","142.250.197.4","TCP","66","[TCP Window Update] 49673  >  443 [ACK] Seq=1789 Ack=4077 Win=131072 Len=0 TSval=2538774057 TSecr=4094245310"
"100","0.861801","192.168.219.118","142.250.197.4","TLSv1.3","140","Change Cipher Spec, Application Data"
"101","0.861879","192.168.219.118","142.250.197.4","TLSv1.3","158","Application Data"
"102","0.861967","192.168.219.118","142.250.197.4","TCP","1466","49673  >  443 [ACK] Seq=1955 Ack=4077 Win=131072 Len=1400 TSval=2538774058 TSecr=4094245310 [TCP PDU reassembled in 103]"
"103","0.861971","192.168.219.118","142.250.197.4","TLSv1.3","273","Application Data"
"104","0.861982","192.168.219.118","142.250.197.4","TLSv1.3","321","Application Data"
"105","0.861990","192.168.219.118","142.250.197.4","TLSv1.3","159","Application Data"
"106","0.861997","192.168.219.118","142.250.197.4","TLSv1.3","150","Application Data"
"107","0.864785","142.250.71.170","192.168.219.118","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"108","0.864786","142.250.71.170","192.168.219.118","TCP","1466","443  >  49672 [PSH, ACK] Seq=1401 Ack=1729 Win=267264 Len=1400 TSval=382833618 TSecr=2438317390 [TCP PDU reassembled in 110]"
"109","0.864787","142.250.71.170","192.168.219.118","TCP","1466","443  >  49672 [ACK] Seq=2801 Ack=1729 Win=267264 Len=1400 TSval=382833618 TSecr=2438317390 [TCP PDU reassembled in 110]"
"110","0.864788","142.250.71.170","192.168.219.118","TLSv1.3","310","Application Data"
"111","0.864789","142.250.76.227","192.168.219.118","TLSv1.3","1054","Application Data, Application Data"
"112","0.864789","142.250.76.227","192.168.219.118","TLSv1.3","97","Application Data"
"113","0.864865","192.168.219.118","142.250.71.170","TCP","66","49672  >  443 [ACK] Seq=1729 Ack=4445 Win=127232 Len=0 TSval=2438317480 TSecr=382833618"
"114","0.864914","192.168.219.118","142.250.71.170","TCP","66","[TCP Window Update] 49672  >  443 [ACK] Seq=1729 Ack=4445 Win=131072 Len=0 TSval=2438317480 TSecr=382833618"
"115","0.864918","192.168.219.118","142.250.76.227","TCP","66","49671  >  443 [ACK] Seq=2354 Ack=5475 Win=130112 Len=0 TSval=890959364 TSecr=885838039"
"116","0.865041","192.168.219.118","142.250.76.227","TLSv1.3","97","Application Data"
"117","0.865377","192.168.219.118","142.250.71.170","TLSv1.3","140","Change Cipher Spec, Application Data"
"118","0.865409","192.168.219.118","142.250.71.170","TLSv1.3","158","Application Data"
"119","0.865440","192.168.219.118","142.250.71.170","TLSv1.3","361","Application Data"
"120","0.865447","192.168.219.118","142.250.71.170","TLSv1.3","376","Application Data"
"121","0.892994","142.250.197.4","192.168.219.118","TCP","66","443  >  49675 [ACK] Seq=1 Ack=1725 Win=267264 Len=0 TSval=1882081954 TSecr=3682090236"
"122","0.900862","142.251.170.84","192.168.219.118","TCP","66","443  >  49674 [ACK] Seq=4086 Ack=4601 Win=264448 Len=0 TSval=1277396631 TSecr=4042311807"
"123","0.900865","142.251.170.84","192.168.219.118","TLSv1.3","1034","Application Data, Application Data"
"124","0.901015","192.168.219.118","142.251.170.84","TCP","66","49674  >  443 [ACK] Seq=4633 Ack=5054 Win=130112 Len=0 TSval=4042311868 TSecr=1277396631"
"125","0.901191","192.168.219.118","142.251.170.84","TLSv1.3","97","Application Data"
"126","0.901435","142.251.170.84","192.168.219.118","TLSv1.3","97","Application Data"
"127","0.901495","192.168.219.118","142.251.170.84","TCP","66","49674  >  443 [ACK] Seq=4664 Ack=5085 Win=131072 Len=0 TSval=4042311869 TSecr=1277396631"
"128","0.909625","142.250.197.4","192.168.219.118","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"129","0.909627","142.250.197.4","192.168.219.118","TCP","1466","443  >  49675 [PSH, ACK] Seq=1401 Ack=1725 Win=267264 Len=1400 TSval=1882081971 TSecr=3682090236 [TCP PDU reassembled in 130]"
"130","0.909628","142.250.197.4","192.168.219.118","TLSv1.3","1341","Application Data"
"131","0.909708","192.168.219.118","142.250.197.4","TCP","66","49675  >  443 [ACK] Seq=1725 Ack=4076 Win=127616 Len=0 TSval=3682090321 TSecr=1882081971"
"132","0.909758","192.168.219.118","142.250.197.4","TCP","66","[TCP Window Update] 49675  >  443 [ACK] Seq=1725 Ack=4076 Win=131072 Len=0 TSval=3682090321 TSecr=1882081971"
"133","0.909931","192.168.219.118","142.250.197.4","TLSv1.3","140","Change Cipher Spec, Application Data"
"134","0.909978","192.168.219.118","142.250.197.4","TLSv1.3","158","Application Data"
"135","0.910016","192.168.219.118","142.250.197.4","TLSv1.3","335","Application Data"
"136","0.914283","142.251.170.84","192.168.219.118","TLSv1.3","1466","Application Data"
"137","0.914284","142.251.170.84","192.168.219.118","TLSv1.3","899","Application Data"
"138","0.914329","192.168.219.118","142.251.170.84","TCP","66","49674  >  443 [ACK] Seq=4664 Ack=7318 Win=128896 Len=0 TSval=4042311881 TSecr=1277396644"
"139","0.914960","142.251.170.84","192.168.219.118","TLSv1.3","399","Application Data, Application Data, Application Data"
"140","0.915007","192.168.219.118","142.251.170.84","TCP","66","49674  >  443 [ACK] Seq=4664 Ack=7651 Win=130752 Len=0 TSval=4042311882 TSecr=1277396645"
"141","0.915300","192.168.219.118","142.251.170.84","TLSv1.3","105","Application Data"
"142","0.915594","192.168.219.118","142.250.197.4","TLSv1.3","101","Application Data"
"143","0.915970","142.250.76.227","192.168.219.118","TCP","66","443  >  49671 [ACK] Seq=5475 Ack=2385 Win=266496 Len=0 TSval=885838091 TSecr=890959364"
"144","0.928209","142.250.197.4","192.168.219.118","TCP","66","443  >  49673 [ACK] Seq=4077 Ack=3562 Win=265728 Len=0 TSval=4094245377 TSecr=2538774058"
"145","0.928212","142.250.197.4","192.168.219.118","TLSv1.3","1082","Application Data, Application Data"
"146","0.928390","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4029 Ack=5093 Win=130112 Len=0 TSval=2538774124 TSecr=4094245377"
"147","0.928578","192.168.219.118","142.250.197.4","TLSv1.3","97","Application Data"
"148","0.929953","142.250.197.4","192.168.219.118","TLSv1.3","97","Application Data"
"149","0.929999","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4060 Ack=5124 Win=131072 Len=0 TSval=2538774126 TSecr=4094245380"
"150","0.931840","142.250.71.170","192.168.219.118","TLSv1.3","1032","Application Data, Application Data"
"151","0.931940","192.168.219.118","142.250.71.170","TCP","66","49672  >  443 [ACK] Seq=2500 Ack=5411 Win=130112 Len=0 TSval=2438317547 TSecr=382833686"
"152","0.932052","192.168.219.118","142.250.71.170","TLSv1.3","97","Application Data"
"153","0.932147","142.250.71.170","192.168.219.118","TLSv1.3","97","Application Data"
"154","0.932186","192.168.219.118","142.250.71.170","TCP","66","49672  >  443 [ACK] Seq=2531 Ack=5442 Win=131072 Len=0 TSval=2438317547 TSecr=382833687"
"155","0.962374","142.250.197.4","192.168.219.118","TLSv1.3","1170","Application Data"
"156","0.962377","142.250.197.4","192.168.219.118","TLSv1.3","111","Application Data"
"157","0.962378","142.250.197.4","192.168.219.118","TLSv1.3","97","Application Data"
"158","0.962379","142.250.197.4","192.168.219.118","TLSv1.3","105","Application Data"
"159","0.962489","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4060 Ack=6343 Win=129856 Len=0 TSval=2538774158 TSecr=4094245410"
"160","0.963021","192.168.219.118","142.250.197.4","TLSv1.3","105","Application Data"
"161","0.964925","142.250.71.170","192.168.219.118","TLSv1.3","385","Application Data"
"162","0.964928","142.250.71.170","192.168.219.118","TLSv1.3","735","Application Data"
"163","0.964930","142.250.197.4","192.168.219.118","TLSv1.3","921","Application Data"
"164","0.965052","192.168.219.118","142.250.71.170","TCP","66","49672  >  443 [ACK] Seq=2531 Ack=6430 Win=130112 Len=0 TSval=2438317580 TSecr=382833719"
"165","0.965109","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=7198 Win=130240 Len=0 TSval=2538774161 TSecr=4094245414"
"166","0.965353","142.250.71.170","192.168.219.118","TLSv1.3","97","Application Data"
"167","0.965355","142.250.71.170","192.168.219.118","TLSv1.3","105","Application Data"
"168","0.965356","142.250.197.4","192.168.219.118","TLSv1.3","221","Application Data"
"169","0.965413","192.168.219.118","142.250.71.170","TCP","66","49672  >  443 [ACK] Seq=2531 Ack=6500 Win=131008 Len=0 TSval=2438317580 TSecr=382833720"
"170","0.965435","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=7353 Win=130944 Len=0 TSval=2538774161 TSecr=4094245415"
"171","0.965516","192.168.219.118","142.250.71.170","TLSv1.3","105","Application Data"
"172","0.966259","142.250.197.4","192.168.219.118","TLSv1.3","98","Application Data"
"173","0.966260","142.250.197.4","192.168.219.118","TLSv1.3","97","Application Data"
"174","0.966266","192.168.219.118","1.214.68.2","DNS","79","Standard query 0x1c87 HTTPS clients4.google.com"
"175","0.966292","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=7416 Win=131072 Len=0 TSval=2538774162 TSecr=4094245416"
"176","0.966314","192.168.219.118","1.214.68.2","DNS","79","Standard query 0xed90 A clients4.google.com"
"177","0.967929","142.251.170.84","192.168.219.118","TCP","66","443  >  49674 [ACK] Seq=7651 Ack=4664 Win=264448 Len=0 TSval=1277396698 TSecr=4042311868"
"178","0.976059","142.251.170.84","192.168.219.118","TCP","66","443  >  49674 [ACK] Seq=7651 Ack=4703 Win=264448 Len=0 TSval=1277396706 TSecr=4042311882"
"179","0.977509","142.250.197.4","192.168.219.118","TLSv1.3","1082","Application Data, Application Data"
"180","0.977511","142.250.197.4","192.168.219.118","TLSv1.3","97","Application Data"
"181","0.977622","192.168.219.118","142.250.197.4","TCP","66","49675  >  443 [ACK] Seq=2160 Ack=5123 Win=130048 Len=0 TSval=3682090389 TSecr=1882082039"
"182","0.977765","192.168.219.118","142.250.197.4","TLSv1.3","97","Application Data"
"183","0.978196","1.214.68.2","192.168.219.118","DNS","153","Standard query response 0x1c87 HTTPS clients4.google.com CNAME clients.l.google.com SOA ns1.google.com"
"184","0.978792","1.214.68.2","192.168.219.118","DNS","119","Standard query response 0xed90 A clients4.google.com CNAME clients.l.google.com A 142.250.76.14"
"185","0.979265","192.168.219.118","142.250.76.14","QUIC","1292","Initial, DCID=f3c622dc4525cdbd, PKN: 1, CRYPTO, PING, PADDING, PING, PING, PADDING, PING, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO"
"186","0.979278","192.168.219.118","142.250.76.14","QUIC","1292","Initial, DCID=f3c622dc4525cdbd, PKN: 2, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO, PING, PADDING, PING, PING, PING, PING, PADDING, PING"
"187","0.985179","142.250.197.4","192.168.219.118","TCP","66","443  >  49673 [ACK] Seq=7416 Ack=4029 Win=265472 Len=0 TSval=4094245435 TSecr=2538774112"
"188","0.986741","142.250.197.4","192.168.219.118","TLSv1.3","343","Application Data"
"189","0.986744","142.250.197.4","192.168.219.118","TLSv1.3","667","Application Data"
"190","0.986861","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=8294 Win=130240 Len=0 TSval=2538774183 TSecr=4094245436"
"191","0.987413","142.250.197.4","192.168.219.118","TLSv1.3","257","Application Data"
"192","0.987467","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=8485 Win=130944 Len=0 TSval=2538774183 TSecr=4094245437"
"193","0.989165","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"194","0.989194","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=9885 Win=129728 Len=0 TSval=2538774185 TSecr=4094245438"
"195","0.989770","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"196","0.989785","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=11285 Win=129728 Len=0 TSval=2538774186 TSecr=4094245439"
"197","0.991718","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"198","0.991721","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"199","0.991752","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=14085 Win=128320 Len=0 TSval=2538774188 TSecr=4094245441"
"200","0.994980","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"201","0.994983","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"202","0.995013","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=16885 Win=128320 Len=0 TSval=2538774191 TSecr=4094245444"
"203","0.998316","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"204","0.998319","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
